Time,Subsystem #1|Branch Currents|MAINIA,Subsystem #1|Branch Currents|MAINIB,Subsystem #1|Branch Currents|MAINIC
0.07983014,-0.024507497,0.195561022,-0.154681683
0.0799968,-0.030661512,0.195534423,-0.149865642
0.08016346,-0.036759019,0.194794178,-0.144452319
0.08033012,-0.042781472,0.193335638,-0.138449565
0.08049678,-0.048708156,0.191155255,-0.131868497
0.08066344,-0.054516353,0.188251302,-0.124723695
0.0808301,-0.060180914,0.184623286,-0.117033415
0.08099676,-0.06567467,0.180272967,-0.108819924
0.08116342,-0.070969045,0.175204963,-0.100109711
0.08133008,-0.076033846,0.169426739,-0.090933733
0.08149674,-0.080838695,0.162950575,-0.081327952
0.0816634,-0.085351937,0.155790538,-0.071331352
0.08183006,-0.08954192,0.147964627,-0.060986962
0.08199672,-0.093378082,0.139495999,-0.050341878
0.08216338,-0.096831389,0.13041237,-0.039446462
0.08233004,-0.099874638,0.120746039,-0.028353855
0.0824967,-0.102483451,0.110534504,-0.017119678
0.08266336,-0.10463687,0.099820025,-0.00580119
0.08283002,-0.106317215,0.08864896,0.005543505
0.08299668,-0.107510872,0.077071726,0.016855968
0.08316334,-0.108208753,0.065142423,0.028078461
0.08333,-0.108406082,0.052918024,0.039154477
0.08349666,-0.108102553,0.040457919,0.050029352
0.08366332,-0.107302502,0.027823392,0.060650904
0.08382998,-0.106014617,0.015076961,0.07096982
0.08399664,-0.104251579,0.002281572,0.080940112
0.0841633,-0.102030709,-0.010499608,0.090519942
0.08432996,-0.099372342,-0.023204476,0.099671289
0.08449662,-0.096298799,-0.035772908,0.108359762
0.08466328,-0.092835188,-0.048146743,0.116555542
0.08482994,-0.089008294,-0.060270566,0.124232791
0.0849966,-0.084846795,-0.072091825,0.131370187
0.08516326,-0.080380052,-0.08356145,0.137950286
0.08532992,-0.075637497,-0.094634183,0.143959001
0.08549658,-0.070648491,-0.105268568,0.14938581
0.08566324,-0.065441579,-0.115427055,0.154222861
0.0858299,-0.060043834,-0.12507619,0.158464462
0.08599656,-0.054480735,-0.134186551,0.162107065
0.08616322,-0.048775934,-0.142732471,0.165148512
0.08632988,-0.042950943,-0.150691658,0.167587623
0.08649654,-0.037025128,-0.158045113,0.169423819
0.0866632,-0.031015884,-0.164776608,0.17065689
0.08682986,-0.024938632,-0.170872226,0.171286553
0.08699652,-0.018807482,-0.176320642,0.17131336
0.08716318,-0.012634719,-0.181111664,0.17073673
0.08732984,-0.006431369,-0.185235709,0.169555023
0.0874965,-2.08E-04,-0.188684657,0.167767033
0.08766316,0.006025099,-0.191450611,0.165371373
0.08782982,0.012256686,-0.193526715,0.162368
0.08799648,0.018475031,-0.194906443,0.158757389
0.08816314,0.024667213,-0.195583373,0.154540971
0.0883298,0.030818516,-0.195551738,0.149722397
0.08849646,0.036912534,-0.194806501,0.14430739
0.08866312,0.042930797,-0.193343103,0.138303831
0.08882978,0.048852704,-0.191158161,0.131722823
0.08899644,0.054655455,-0.188249812,0.124578945
0.0891631,0.060314126,-0.184617713,0.116890363
0.08932976,0.065801732,-0.180263743,0.10867931
0.08949642,0.071089529,-0.175192446,0.099972337
0.08966308,0.076147616,-0.169411331,0.090800226
