Time,Subsystem #1|Branch Currents|MAINIA,Subsystem #1|Branch Currents|MAINIB,Subsystem #1|Branch Currents|MAINIC,,,
0.27215578,-0.003970935,-0.021852603,0.695960879,,,
0.27232244,0.002485629,-0.001910827,0.689320624,,,
0.2724891,0.009548686,0.018102752,0.679349184,,,
0.27265576,0.017106969,0.038230397,0.666032612,,,
0.27282242,0.02503648,0.058517642,0.649402261,,,
0.27298908,0.033199478,0.07900399,0.62953186,,,
0.27315574,0.041440327,0.099706076,0.606528401,,,
0.2733224,0.049590811,0.120614037,0.580530047,,,
0.27348906,0.057483487,0.141699374,0.551714897,,,
0.27365572,0.064959839,0.162916973,0.52030009,,,
0.27382238,0.071869388,0.184195504,0.486527205,,,
0.27398904,0.078070976,0.2054317,0.450650752,,,
0.2741557,0.08344464,0.226499796,0.412938088,,,
0.27432236,0.087901667,0.247262463,0.373671979,,,
0.27448902,0.091383673,0.267569184,0.333140642,,,
0.27465568,0.093857042,0.287249625,0.291623175,,,
0.27482234,0.095313363,0.306117773,0.249384329,,,
0.274989,0.095775671,0.323985457,0.206680298,,,
0.27515566,0.095297471,0.340669096,0.163758531,,,
0.27532232,0.093953267,0.355984956,0.120845936,,,
0.27548898,0.091831885,0.369748741,0.078140453,,,
0.27565564,0.089038812,0.381787419,0.035815686,,,
0.2758223,0.085698582,0.391952306,-0.005972472,,,
0.27598896,0.08194793,0.400120199,-0.047090191,,,
0.27615562,0.07792557,0.406187952,-0.087434448,,,
0.27632228,0.073768727,0.410076827,-0.126931086,,,
0.27648894,0.069615088,0.411744028,-0.165523112,,,
0.2766556,0.065598913,0.411184758,-0.203164756,,,
0.27682226,0.06183983,0.408423334,-0.239825726,,,
0.27698892,0.058433268,0.403508276,-0.275491625,,,
0.27715558,0.055453517,0.396512836,-0.31015259,,,
0.27732224,0.052955341,0.387540966,-0.343791723,,,
0.2774889,0.050968356,0.376721352,-0.376385063,,,
0.27765556,0.049491294,0.364195228,-0.407906294,,,
0.27782222,0.048494145,0.350114763,-0.43832311,,,
0.27798888,0.04792586,0.334648579,-0.467586041,,,
0.27815554,0.047718614,0.317979902,-0.495625824,,,
0.2783222,0.047785573,0.300293922,-0.522359431,,,
0.27848886,0.048018277,0.281767666,-0.547688663,,,
0.27865552,0.0482914,0.262566328,-0.571484327,,,
0.27882218,0.048495047,0.2428675,-0.593639135,,,
0.27898884,0.048505701,0.222824112,-0.614000499,,,
0.2791555,0.048193481,0.20256567,-0.632405758,,,
0.27932216,0.047436412,0.182195976,-0.64869231,,,
0.27948882,0.046123736,0.161797553,-0.662685394,,,
0.27965548,0.044157952,0.141432211,-0.674196959,,,
0.27982214,0.041464332,0.121135891,-0.683048129,,,
0.2799888,0.037989929,0.100917593,-0.689077318,,,
0.28015546,0.033704188,0.080766827,-0.692132831,,,
0.28032212,0.028612131,0.060662206,-0.69207871,,,
0.28048878,0.022753259,0.040575065,-0.688807905,,,
0.28065544,0.016189979,0.020464631,-0.682245195,,,
0.2808221,0.009008861,2.81E-04,-0.672351062,,,
0.28098876,0.001325895,-0.020019222,-0.659122229,,,
0.28115542,-0.006720618,-0.0404712,-0.642588735,,,
0.28132208,-0.014981249,-0.061103329,-0.622816861,,,
0.28148874,-0.023299538,-0.081937201,-0.599916697,,,
0.2816554,-0.03151365,-0.102975912,-0.574036479,,,
0.28182206,-0.039459541,-0.124198131,-0.545350492,,,
0.28198872,-0.046977095,-0.145558313,-0.51406163,,,
0.28215538,-0.053918358,-0.166988656,-0.480405301,,,
0.28232204,-0.060151689,-0.188398376,-0.444642574,,,
0.2824887,-0.065561593,-0.209670022,-0.407045037,,,
0.28265536,-0.070050865,-0.230657548,-0.367892116,,,
0.28282202,-0.073548928,-0.251195312,-0.327470034,,,
0.28298868,-0.076017313,-0.271108985,-0.286066115,,,
0.28315534,-0.077446967,-0.290213883,-0.243959203,,,
0.283322,-0.077855788,-0.308314204,-0.201411054,,,
0.28348866,-0.077289902,-0.325213611,-0.158663645,,,
0.28365532,-0.075825177,-0.340726256,-0.115940712,,,
0.28382198,-0.07356333,-0.354677707,-0.073446207,,,
0.28398864,-0.070622355,-0.366903603,-0.031356424,,,
0.2841553,-0.067130685,-0.377254009,0.010181851,,,
0.28432196,-0.063227125,-0.385600686,0.051044978,,,
0.28448862,-0.059057359,-0.391842514,0.091127895,,,
0.28465528,-0.054765049,-0.395904541,0.130347624,,,
0.28482194,-0.050485089,-0.397736162,0.168645546,,,
0.2849886,-0.046342399,-0.397315145,0.205981061,,,
0.28515526,-0.042451762,-0.394654751,0.242323577,,,
0.28532192,-0.038912702,-0.389804214,0.277650356,,,
0.28548858,-0.035805047,-0.382837981,0.311947942,,,
0.28565524,-0.033184636,-0.373855531,0.345208347,,,
0.2858219,-0.031084204,-0.362983942,0.377419889,,,
0.28598856,-0.029514676,-0.350374907,0.408560425,,,
0.28615522,-0.028461028,-0.336195529,0.438597918,,,
0.28632188,-0.027878771,-0.320620418,0.467490822,,,
0.28648854,-0.027698219,-0.303829342,0.495182663,,,
0.2866552,-0.027831445,-0.286006391,0.521595776,,,
0.28682186,-0.028173814,-0.267334968,0.546631873,,,
0.28698852,-0.028604634,-0.247988537,0.570177138,,,
0.28715518,-0.028992986,-0.228126854,0.592103958,,,
0.28732184,-0.029206308,-0.207897171,0.612268031,,,
0.2874885,-0.029116936,-0.187433586,0.630508244,,,
0.28765516,-0.028604848,-0.166850299,0.646654487,,,
0.28782182,-0.027559439,-0.146235913,0.660534382,,,
0.28798848,-0.025884515,-0.125655323,0.671974301,,,
0.28815514,-0.023507122,-0.105152369,0.68080014,,,
0.2883218,-0.020379594,-0.084748924,0.686844409,,,
0.28848846,-0.0164761,-0.064442992,0.689954639,,,
0.28865512,-0.011795442,-0.044210795,0.690000475,,,
0.28882178,-0.006364934,-0.024015879,0.686873972,,,
0.28898844,-2.42E-04,-0.003815585,0.680492699,,,
0.2891551,0.006489886,0.016437346,0.670808256,,,
0.28932176,0.013724334,0.036792196,0.657811761,,,
0.28948842,0.021334292,0.057292473,0.64153409,,,
0.28965508,0.029172216,0.077967323,0.622041881,,,
0.28982174,0.03707663,0.098828696,0.599439263,,,
0.2899884,0.04488143,0.119872712,0.573869407,,,
0.29015506,0.052421823,0.141077176,0.545512199,,,
0.29032172,0.059537232,0.162396073,0.514576495,,,
0.29048838,0.066076159,0.183757156,0.481293052,,,
0.29065504,0.071904041,0.205065265,0.44591409,,,
0.2908217,0.076909773,0.226205885,0.408709347,,,
0.29098836,0.08100637,0.247044027,0.369959235,,,
0.29115502,0.084130272,0.267422319,0.329945028,,,
0.29132168,0.086244784,0.287166029,0.288944513,,,
0.29148834,0.087342829,0.306090474,0.247231007,,,
0.291655,0.087446593,0.324006647,0.205067799,,,
0.29182166,0.086603582,0.340721816,0.162700713,,,
0.29198832,0.084884055,0.356043339,0.120352753,,,
0.29215498,0.082380868,0.369787961,0.078224242,,,
0.29232164,0.079208292,0.381789118,0.036493197,,,
0.2924883,0.075495996,0.391899318,-0.004687195,,,
0.29265496,0.071382627,0.399990469,-0.045192372,,,
0.29282162,0.067011431,0.40595901,-0.0849244,,,
0.29298828,0.062527999,0.409731358,-0.123805851,,,
0.29315494,0.058074933,0.411265433,-0.161777034,,,
0.2933216,0.053784013,0.4105483,-0.19879663,,,
0.29348826,0.049770951,0.407594532,-0.234838828,,,
0.29365492,0.046133015,0.402450234,-0.269886851,,,
0.29382158,0.04294955,0.395190954,-0.30392611,,,
0.29398824,0.040277146,0.385919213,-0.336942703,,,
0.2941549,0.038145203,0.374759585,-0.368922532,,,
0.29432156,0.036557209,0.361856103,-0.399846762,,,
0.29448822,0.035493199,0.347371787,-0.429685116,,,
0.29465488,0.034909986,0.331484944,-0.458392561,,,
0.29482154,0.034740876,0.314380497,-0.485910714,,,
0.2949882,0.034897428,0.296243966,-0.512166739,,,
0.29515486,0.035273973,0.277259409,-0.53706938,,,
0.29532152,0.035748884,0.257601291,-0.560494125,,,
0.29548818,0.036200363,0.237439469,-0.582318246,,,
0.29565484,0.036495727,0.216925338,-0.602398396,,,
0.2958215,0.036504302,0.196190551,-0.620580137,,,
0.29598816,0.036101744,0.175346151,-0.636693776,,,
0.29615482,0.03517412,0.154481903,-0.650559485,,,
0.29632148,0.033624563,0.133664146,-0.661999643,,,
0.29648814,0.031375553,0.112933807,-0.670842469,,,
0.2966548,0.028371969,0.092308335,-0.676921666,,,
0.29682146,0.024587424,0.071787134,-0.680083215,,,
0.29698812,0.020025542,0.051353239,-0.680194557,,,
0.29715478,0.014713981,0.030973472,-0.677146733,,,
0.29732144,0.008707642,0.010602877,-0.670859873,,,
0.2974881,0.002091316,-0.009806211,-0.661288083,,,
0.29765476,-0.005026023,-0.03029912,-0.648418546,,,
0.29782142,-0.012516482,-0.050918002,-0.632275462,,,
0.29798808,-0.020235639,-0.071696758,-0.61292547,,,
0.29815474,-0.028026454,-0.092653498,-0.590474427,,,
0.2983214,-0.035724547,-0.113786444,-0.56506151,,,
0.29848806,-0.043163847,-0.135072455,-0.536860287,,,
0.29865472,-0.050183665,-0.156466305,-0.50607872,,,
0.29882138,-0.056634765,-0.177899838,-0.472951591,,,
0.29898804,-0.062382042,-0.199279651,-0.437732458,,,
0.2991547,-0.06730938,-0.220487148,-0.400689781,,,
0.29932136,-0.071325302,-0.241383374,-0.362102747,,,
0.29948802,-0.074366264,-0.261812449,-0.322255015,,,
0.29965468,-0.076396786,-0.28160286,-0.281428188,,,
0.29982134,-0.077408969,-0.300569266,-0.239894807,,,
0.299988,-0.077423163,-0.318519592,-0.197914183,,,
0.30015466,-0.076488212,-0.335261911,-0.155730754,,,
0.30032132,-0.074678332,-0.350607574,-0.113570698,,,
0.30048798,-0.07208845,-0.364374638,-0.071635954,,,
0.30065464,-0.068831004,-0.376393139,-0.030102454,,,
0.3008213,-0.06503392,-0.386511475,0.010878169,,,
0.30098796,-0.06083693,-0.394601375,0.051177897,,,
0.30115462,-0.056385126,-0.400559664,0.090694137,,,
0.30132128,-0.051823527,-0.404309601,0.129349381,,,
0.30148794,-0.047293343,-0.405803859,0.167087108,,,
0.3016546,-0.042928148,-0.405028075,0.203866735,,,
0.30182126,-0.03884862,-0.401999831,0.239660919,,,
0.30198792,-0.035156228,-0.396766812,0.27445361,,,
0.30215458,-0.031931534,-0.389402598,0.308235258,,,
0.30232124,-0.029232111,-0.380008251,0.340996802,,,
0.3024879,-0.027091043,-0.368710429,0.372724772,,,
0.30265456,-0.025515126,-0.355655909,0.403399348,,,
0.30282122,-0.024484307,-0.341006339,0.432992607,,,
0.30298788,-0.023953214,-0.324936479,0.461464226,,,
0.30315454,-0.023855114,-0.307631075,0.488757372,,,
0.3033212,-0.024104003,-0.289279103,0.514798045,,,
0.30348786,-0.024595825,-0.270067513,0.539496064,,,
0.30365452,-0.025212301,-0.250176162,0.562744439,,,
0.30382118,-0.02582722,-0.229775116,0.584417999,,,
0.30398784,-0.026310701,-0.209020674,0.604373872,,,
0.3041545,-0.026532542,-0.18805033,0.622455001,,,
0.30432116,-0.026366932,-0.166977987,0.638495207,,,
0.30448782,-0.025697995,-0.145893842,0.652320623,,,
0.30465448,-0.024424734,-0.124865338,0.663752616,,,
0.30482114,-0.022467135,-0.103936084,0.672614932,,,
0.3049878,-0.019768445,-0.083125092,0.678739965,,,
0.30515446,-0.016296722,-0.062430382,0.681974828,,,
0.30532112,-0.012049672,-0.0418333,0.682184935,,,
0.30548778,-0.007054672,-0.021303676,0.679259121,,,
0.30565444,-0.001367597,-8.02E-04,0.673115552,,,
0.3058211,0.004929245,0.019718649,0.663706958,,,
0.30598776,0.01172933,0.040303294,0.651021421,,,
0.30615442,0.018904326,0.060992058,0.63508451,,,
0.30632108,0.026309203,0.081815325,0.615958452,,,
0.30648774,0.033788487,0.102791414,0.593744993,,,
0.3066544,0.041181106,0.123922125,0.568583727,,,
0.30682106,0.048325066,0.145188153,0.540647388,,,
0.30698772,0.055062,0.166546345,0.510137916,,,
0.30715438,0.061243366,0.187929258,0.477285028,,,
0.30732104,0.066736341,0.20924595,0.44234103,,,
0.3074877,0.071427219,0.230381727,0.405574292,,,
0.30765436,0.075223513,0.251197934,0.367262632,,,
0.30782102,0.078057997,0.271535248,0.32768774,,,
0.30798768,0.079892449,0.291220129,0.287130594,,,
0.30815434,0.080718085,0.310068339,0.245865718,,,
0.308321,0.080554694,0.327888906,0.204154626,,,
0.30848766,0.079449296,0.344488412,0.16224055,,,
0.30865432,0.077475235,0.35967809,0.120346881,,,
0.30882098,0.074729547,0.373278856,0.078675278,,,
0.30898764,0.071328335,0.385125339,0.037402719,,,
0.3091543,0.067401402,0.395068198,-0.003320315,,,
0.30932096,0.063088253,0.402978808,-0.0433691,,,
0.30948762,0.058534049,0.408753902,-0.082642369,,,
0.30965428,0.053884625,0.412317693,-0.121060632,,,
0.30982094,0.04928061,0.413622737,-0.158565447,,,
0.3099876,0.044852708,0.412650973,-0.195116773,,,
0.31015426,0.040718738,0.409415811,-0.230688214,,,
0.31032092,0.036979649,0.403963953,-0.265262604,,,
0.31048758,0.033717435,0.396370262,-0.298828632,,,
0.31065424,0.030991061,0.386736006,-0.331378013,,,
0.3108209,0.028834283,0.375187755,-0.362901002,,,
0.31098756,0.027256135,0.361874253,-0.393380731,,,
0.31115422,0.026240602,0.346961767,-0.422789991,,,
0.31132088,0.025745556,0.33062917,-0.451089591,,,
0.31148754,0.025704203,0.313062072,-0.478225857,,,
0.3116542,0.026029138,0.294448942,-0.50412786,,,
0.31182086,0.026615545,0.274977446,-0.528705418,,,
0.31198752,0.027343361,0.254827738,-0.551847458,,,
0.31215418,0.028080443,0.234163955,-0.573418796,,,
0.31232084,0.028698064,0.213145673,-0.593291104,,,
0.3124875,0.029063331,0.191908926,-0.611306965,,,
0.31265416,0.029048881,0.170570582,-0.627296865,,,
0.31282082,0.028540757,0.149225041,-0.641088903,,,
0.31298748,0.027438076,0.127942622,-0.652507722,,,
0.31315414,0.025658589,0.106768966,-0.661377966,,,
0.3133208,0.023146866,0.085727237,-0.667532742,,,
0.31348746,0.019872956,0.064820521,-0.670819163,,,
0.31365412,0.015831912,0.044031654,-0.671101332,,,
0.31382078,0.011046979,0.023328338,-0.668267667,,,
0.31398744,0.005571275,0.002669519,-0.662235916,,,
0.3141541,-5.16E-04,-0.017990679,-0.652954757,,,
0.31432076,-0.007110743,-0.038699657,-0.64040798,,,
0.31448742,-0.014089067,-0.05950008,-0.624619484,,,
0.31465408,-0.021307925,-0.080424264,-0.605652332,,,
0.31482074,-0.028612366,-0.101490267,-0.583605409,,,
0.3149874,-0.035839804,-0.122698031,-0.558615327,,,
0.31515406,-0.042826213,-0.14402689,-0.530855119,,,
0.31532072,-0.049412981,-0.165434137,-0.500528276,,,
0.31548738,-0.055450439,-0.186852649,-0.467863798,,,
0.31565404,-0.060803585,-0.20818989,-0.433112443,,,
0.3158207,-0.065357827,-0.229330838,-0.39654091,,,
0.31598736,-0.069022492,-0.250139982,-0.358426601,,,
0.31615402,-0.071732566,-0.270461679,-0.319051147,,,
0.31632068,-0.073450647,-0.290123969,-0.278694034,,,
0.31648734,-0.074167982,-0.308943451,-0.237627477,,,
0.316654,-0.073904991,-0.326730698,-0.196112156,,,
0.31682066,-0.072709635,-0.343294323,-0.154393211,,,
0.31698732,-0.070654184,-0.358445197,-0.112695351,,,
0.31715398,-0.067833036,-0.372001857,-0.071219862,,,
0.31732064,-0.064359874,-0.383796006,-0.030143911,,,
0.3174873,-0.060363762,-0.393677324,0.010379724,,,
0.31765396,-0.055984151,-0.401516855,0.050224353,,,
0.31782062,-0.051365837,-0.407209605,0.089288987,,,
0.31798728,-0.046654746,-0.41067794,0.127495691,,,
0.31815394,-0.041993354,-0.411874861,0.164786592,,,
0.3183206,-0.03751586,-0.410784334,0.201121107,,,
0.31848726,-0.03334292,-0.407420933,0.23647359,,,
0.31865392,-0.02957676,-0.401830584,0.270829171,,,
0.31882058,-0.026300598,-0.394087642,0.304178447,,,
0.31898724,-0.023575284,-0.384294063,0.336513251,,,
0.3191539,-0.021435959,-0.372576743,0.367823601,,,
0.31932056,-0.019891305,-0.359082997,0.398094088,,,
0.31948722,-0.01892441,-0.343977153,0.427300036,,,
0.31965388,-0.018493278,-0.327437669,0.455403566,,,
0.31982054,-0.018532367,-0.309651703,0.482351571,,,
0.3199872,-0.01895519,-0.290809363,0.508074939,,,
0.32015386,-0.019656992,-0.271099061,0.532486916,,,
0.32032052,-0.020519024,-0.250703782,0.55548203,,,
0.32048718,-0.021413708,-0.229796693,0.576936603,,,
0.32065384,-0.022208607,-0.208535984,0.596710444,,,
0.3208205,-0.022770457,-0.18706128,0.614649892,,,
0.32098716,-0.022971394,-0.165491045,0.630589426,,,
0.32115382,-0.022694476,-0.14392142,0.644355774,,,
0.32132048,-0.021836976,-0.122425161,0.655771792,,,
0.32148714,-0.020315463,-0.101049759,0.664662957,,,
0.3216538,-0.018070383,-0.079818562,0.670862496,,,
0.32182046,-0.015067477,-0.058734357,0.674216092,,,
0.32198712,-0.011300948,-0.037782054,0.674587071,,,
0.32215378,-0.006792721,-0.01693185,0.671862423,,,
0.32232044,-0.001592971,0.003856798,0.665958226,,,
0.3224871,0.004220921,0.024630046,0.656823158,,,
0.32265376,0.010546629,0.045433853,0.644440055,,,
0.32282042,0.017260121,0.066309281,0.628829718,,,
0.32298708,0.024219973,0.087288603,0.610052228,,,
0.32315374,0.03127287,0.108391039,0.588205755,,,
0.3233204,0.038257871,0.129617766,0.56342566,,,
0.32348706,0.04501199,0.150948867,0.535881639,,,
0.32365372,0.051376417,0.172341988,0.505774498,,,
0.32382038,0.057202693,0.193731651,0.473332405,,,
0.32398704,0.062356975,0.215028107,0.438805312,,,
0.3241537,0.066724733,0.236117691,0.402458787,,,
0.32432036,0.070214316,0.256864786,0.364568591,,,
0.32448702,0.07276009,0.2771146,0.325415283,,,
0.32465368,0.074324802,0.29669708,0.285278708,,,
0.32482034,0.07489942,0.315429866,0.244431332,,,
0.324987,0.074503116,0.333123326,0.203133062,,,
0.32515366,0.073182307,0.349585652,0.161627933,,,
0.32532032,0.071009003,0.364628136,0.120141231,,,
0.32548698,0.068077587,0.378070235,0.07887537,,,
0.32565364,0.064501077,0.389743626,0.038007911,,,
0.3258203,0.060407698,0.399496973,-0.002309076,,,
0.32598696,0.055936713,0.407200605,-0.041948706,,,
0.32615362,0.051233839,0.412750483,-0.080808744,,,
0.32632028,0.046445902,0.416069478,-0.118810505,,,
0.32648694,0.041715782,0.417109788,-0.155896843,,,
0.3266536,0.037178047,0.415854573,-0.192028314,,,
0.32682026,0.032954656,0.412318766,-0.227179468,,,
0.32698692,0.029149521,0.406548947,-0.261335284,,,
0.32715358,0.025846753,0.398618907,-0.294487387,,,
0.32732024,0.023107203,0.388629407,-0.32662946,,,
0.3274869,0.020966493,0.37670657,-0.35775277,,,
0.32765356,0.019434586,0.362998217,-0.387842417,,,
0.32782022,0.018495152,0.347669214,-0.4168742,,,
0.32798688,0.018106159,0.330897927,-0.444812179,,,
0.32815354,0.018202242,0.312871575,-0.471605301,,,
0.3283202,0.018697735,0.293782085,-0.497185528,,,
0.32848686,0.019489013,0.273820639,-0.52146709,,,
0.32865352,0.020457977,0.253172189,-0.544346333,,,
0.32882018,0.021474116,0.232007623,-0.565694213,,,
0.32898684,0.02240728,0.210488468,-0.585377395,,,
0.3291535,0.02312389,0.188757733,-0.603243232,,,
0.32932016,0.023496591,0.166936636,-0.619128883,,,
0.32948682,0.023406427,0.14512223,-0.632862508,,,
0.32965348,0.0227468,0.123387471,-0.644266188,,,
0.32982014,0.021433063,0.101781346,-0.653165937,,,
0.3299868,0.019404532,0.080329739,-0.659395099,,,
0.33015346,0.01662356,0.059036382,-0.66279763,,,
0.33032012,0.013081526,0.037886329,-0.663236618,,,
0.33048678,0.008799759,0.016851809,-0.660599709,,,
0.33065344,0.003827169,-0.004105227,-0.65480113,,,
0.3308201,-0.001760417,-0.025029674,-0.645786822,,,
0.33098676,-0.007861335,-0.045966689,-0.633539975,,,
0.33115342,-0.014352794,-0.066956826,-0.61808157,,,
0.33132008,-0.021095188,-0.088032447,-0.599468291,,,
0.33148674,-0.027935877,-0.109212503,-0.577796519,,,
0.3316534,-0.03471515,-0.13049902,-0.553200662,,,
0.33182006,-0.041272596,-0.151874542,-0.525848687,,,
0.33198672,-0.047451101,-0.173298866,-0.495939136,,,
0.33215338,-0.053102385,-0.194707036,-0.463698506,,,
0.33232004,-0.058092929,-0.216009945,-0.429375082,,,
0.3324867,-0.062308609,-0.237095848,-0.393233299,,,
0.33265336,-0.065657541,-0.257829845,-0.355548829,,,
0.33282002,-0.068072669,-0.278056353,-0.316601962,,,
0.33298668,-0.069515072,-0.297604799,-0.27667138,,,
0.33315334,-0.069974624,-0.316293091,-0.236029506,,,
0.33332,-0.069470108,-0.333931863,-0.194937408,,,
0.33348666,-0.068047516,-0.350329608,-0.153639481,,,
0.33365332,-0.065778345,-0.365298301,-0.112359844,,,
0.33381998,-0.062757224,-0.378657699,-0.071300626,,,
0.33398664,-0.05909827,-0.390240789,-0.03063987,,,
0.3341533,-0.054930627,-0.399897814,0.009470204,,,
0.33431996,-0.050394155,-0.407499522,0.048903264,,,
0.33448662,-0.045634586,-0.41294089,0.08755751,,,
0.33465328,-0.040798835,-0.416144311,0.125354141,,,
0.33481994,-0.036030211,-0.417061657,0.162235305,,,
0.3349866,-0.031463187,-0.415674567,0.19816123,,,
0.33515326,-0.027219057,-0.411995798,0.233106837,,,
0.33531992,-0.023401598,-0.406070501,0.267057657,,,
0.33548658,-0.020095861,-0.397972286,0.300005436,,,
0.33565324,-0.017364141,-0.387802184,0.331944287,,,
0.3358199,-0.015243242,-0.375686735,0.362867087,,,
0.33598656,-0.013744587,-0.361774445,0.392761111,,,
0.33615322,-0.01285403,-0.346231759,0.421604246,,,
0.33631988,-0.012531642,-0.32923916,0.449361712,,,
0.33648654,-0.012713405,-0.310985684,0.475984395,,,
0.3366532,-0.013314082,-0.291663945,0.501406789,,,
0.33681986,-0.014229686,-0.271465868,0.525544882,,,
0.33698652,-0.015341626,-0.250577748,0.548296094,,,
0.33715318,-0.016521223,-0.229175508,0.569539964,,,
0.33731984,-0.017633898,-0.207420081,0.5891397,,,
0.3374865,-0.018544434,-0.185454696,0.606943488,,,
0.33765316,-0.019122722,-0.163401857,0.622787237,,,
0.33781982,-0.01924897,-0.141361386,0.636499167,,,
0.33798648,-0.018816635,-0.119409338,0.647903502,,,
0.33815314,-0.017738953,-0.097596906,0.656826139,,,
0.3383198,-0.015953405,-0.075951591,0.663099468,,,
0.33848646,-0.013422434,-0.054480273,0.66656816,,,
0.33865312,-0.0101362,-0.03317038,0.66709435,,,
0.33881978,-0.006112766,-0.011994465,0.664563358,,,
0.33898644,-0.001398641,0.009085678,0.658888876,,,
0.3391531,0.00393238,0.030114483,0.650015831,,,
0.33931976,0.009781634,0.0511376,0.637924373,,,
0.33948642,0.016029119,0.072196849,0.622631967,,,
0.33965308,0.022536824,0.093325451,0.604195178,,,
0.33981974,0.029153831,0.114543475,0.582708716,,,
0.3399864,0.035721298,0.135853723,0.558303535,,,
0.34015306,0.042078201,0.157238483,0.531146288,,,
0.34031972,0.048066922,0.178657726,0.501435399,,,
0.34048638,0.053539302,0.200047582,0.469395638,,,
0.34065304,0.058360815,0.221319541,0.435274214,,,
0.3408197,0.062416326,0.242361471,0.399334818,,,
0.34098636,0.065613605,0.263039768,0.361852139,,,
0.34115302,0.067886025,0.283201188,0.323105514,,,
0.34131968,0.069194786,0.302676529,0.283373714,,,
0.34148634,0.069529697,0.321284652,0.24292849,,,
0.341653,0.068909377,0.338837624,0.202029884,,,
0.34181966,0.067379825,0.355145276,0.160922423,,,
0.34198632,0.065012425,0.370019823,0.119831316,,,
0.34215298,0.061900813,0.383281291,0.078959055,,,
0.34231964,0.058158033,0.39476186,0.038483471,,,
0.3424863,0.053912345,0.404310376,-0.001442324,,,
0.34265296,0.049302861,0.411797077,-0.040690787,,,
0.34281962,0.044475012,0.417116374,-0.079159684,,,
0.34298628,0.039575763,0.4201895,-0.116770327,,,
0.34315294,0.034748632,0.42096737,-0.153464928,,,
0.3433196,0.0301292,0.419431865,-0.189203888,,,
0.34348626,0.025840623,0.415596247,-0.223962411,,,
0.34365292,0.021988375,0.409505785,-0.257726967,,,
0.34381958,0.018658685,0.401233852,-0.290490449,,,
0.34398624,0.015915407,0.390881687,-0.32224822,,,
0.3441529,0.013796945,0.378576398,-0.352993935,,,
0.34431956,0.01231561,0.364466429,-0.382715851,,,
0.34448622,0.011457548,0.348718017,-0.411393315,,,
0.34465288,0.011182834,0.331511498,-0.438993305,,,
0.34481954,0.01142771,0.313036442,-0.465467989,,,
0.3449862,0.012107122,0.293486416,-0.490752846,,,
0.34515286,0.013117095,0.273054361,-0.514765799,,,
0.34531952,0.014338823,0.251927704,-0.537406027,,,
0.34548618,0.015642915,0.230283275,-0.558552921,,,
0.34565284,0.016893115,0.208280116,-0.578063428,,,
0.3458195,0.017957667,0.186068654,-0.595796406,,,
0.34598616,0.018705899,0.163772613,-0.611588359,,,
0.34615282,0.01901564,0.14149344,-0.625266969,,,
0.34631948,0.018780394,0.11930982,-0.636658251,,,
0.34648614,0.01791249,0.097275555,-0.645588994,,,
0.3466528,0.016345991,0.075419337,-0.651890516,,,
0.34681946,0.0140411,0.053748649,-0.65540719,,,
0.34698612,0.010986434,0.032252613,-0.656002224,,,
0.34715278,0.007197166,0.01090499,-0.653559089,,,
0.34731944,0.002717139,-0.010332265,-0.647989214,,,
0.3474861,-0.002381128,-0.031502925,-0.63923794,,,
0.34765276,-0.008000972,-0.052652057,-0.627283752,,,
0.34781942,-0.01402416,-0.073821165,-0.612141728,,,
0.34798608,-0.020313138,-0.095042795,-0.593867183,,,
0.34815274,-0.02671775,-0.116336547,-0.572553575,,,
0.3483194,-0.033080354,-0.137705624,-0.548330605,,,
0.34848606,-0.03924055,-0.159132972,-0.521362841,,,
0.34865272,-0.04504095,-0.18057847,-0.491847396,,,
0.34881938,-0.050333887,-0.201979101,-0.460007966,,,
0.34898604,-0.054985922,-0.22324799,-0.426090032,,,
0.3491527,-0.058882434,-0.244274572,-0.390356511,,,
0.34931936,-0.061931349,-0.264925987,-0.353081077,,,
0.34948602,-0.064066105,-0.285050184,-0.314541876,,,
0.34965268,-0.065248013,-0.30447951,-0.275016636,,,
0.34981934,-0.065466762,-0.323033303,-0.234777361,,,
0.349986,-0.064740226,-0.340524018,-0.194083795,,,
0.35015266,-0.063113511,-0.356761932,-0.153179541,,,
0.35031932,-0.060657039,-0.371559054,-0.112290032,,,
0.35048598,-0.057464015,-0.384735018,-0.071618259,,,
0.35065264,-0.053646743,-0.396122277,-0.031342402,,,
0.3508193,-0.049332947,-0.405569792,0.008384516,,,
0.35098596,-0.044661783,-0.412947029,0.047434777,,,
0.35115262,-0.039778955,-0.418148667,0.085705906,,,
0.35131928,-0.034832086,-0.421096712,0.123119071,,,
0.35148594,-0.02996581,-0.421741635,0.15961659,,,
0.3516526,-0.025316354,-0.420065284,0.195159435,,,
0.35181926,-0.021007525,-0.416081071,0.229723319,,,
0.35198592,-0.017145889,-0.409834147,0.263294995,,,
0.35215258,-0.013818588,-0.401397467,0.295868009,,,
0.35231924,-0.011089442,-0.390872091,0.327438444,,,
0.3524859,-0.008997165,-0.378384441,0.358001113,,,
0.35265256,-0.007554667,-0.364082903,0.387545168,,,
0.35281922,-0.006748484,-0.348133892,0.416050762,,,
0.35298588,-0.00653922,-0.3307181,0.443486065,,,
0.35315254,-0.006863706,-0.312025636,0.469805002,,,
0.3533192,-0.007637452,-0.292251378,0.494944662,,,
0.35348586,-0.008757272,-0.271589994,0.51882416,,,
